FEL;NET;NET;AUX3;N;  7;  3;~AUX3 - Für interne Testzwecke;
FEL;NET;NET;ISACTIVE;N;  1;  0;Aktiv f.Berechnung;
FEL;NET;NET;!RECCOUNT;N;  8;  0;Anzahl Sätze*;
FEL;NET;NET;!DELETED;C;  1;  0;Gelöscht*;*
FEL;NET;NET;!RECNO;N;  8;  0;Satz No*;

REM Feldbeschreibungen Logdatei
FEL;LOG;LOG;KOMMENTAR;C;254;  0;Kommentar;
FEL;LOG;LOG;KOMMKENN;C;  1;  0;Memo;[J/N]
FEL;LOG;LOG;NETZ;C; 40;  0;Netzname;
FEL;LOG;LOG;DATUM;C; 10;  0;Datum;
FEL;LOG;LOG;ZEIT;C;  8;  0;Zeit;
FEL;LOG;LOG;BEDIENER;C; 16;  0;Benutzer;
FEL;LOG;LOG;FUNKTION;C;  8;  0;Funktion;
FEL;LOG;LOG;VERSION;C; 24;  0;Prog. Version;
FEL;LOG;LOG;MACHINE;C; 24;  0;Computer Name;
FEL;LOG;LOG;ISACTIVE;C;  1;  0;Aktiv f.Berechnung;
FEL;LOG;LOG;!RECCOUNT;N;  8;  0;Anzahl Sätze*;
FEL;LOG;LOG;!DELETED;C;  1;  0;Gelöscht*;*
FEL;LOG;LOG;!RECNO;N;  8;  0;Satz No*;

REM Feldbeschreibungen Wärmetauscher
FEL;WAE;WAE;ANFNAM;C; 10;  0;Anfang;
FEL;WAE;WAE;ENDNAM;C; 10;  0;Ende;
FEL;WAE;WAE;ANFNR;N;  7;  0;Anf.Nr.;
FEL;WAE;WAE;ENDNR;N;  7;  0;End.Nr.;
FEL;WAE;WAE;PARALLEL;N;  1;  0;Parallel;
FEL;WAE;WAE;STANETID;C; 24;  0;STANET-ID;
FEL;WAE;WAE;WDZAHL;N;  7;  2;WD-Zahl;W/K*m2
FEL;WAE;WAE;RORL;N;  8;  1;Länge;m
FEL;WAE;WAE;DM;N;  6;  1;Innendurchm.;mm
FEL;WAE;WAE;RAU;N;  6;  3;Rauhigkeit;mm
FEL;WAE;WAE;FLUSS;N; 10;  3;Durchfluss;t/h
FEL;WAE;WAE;VM;N;  8;  4;Geschw.;m/s
FEL;WAE;WAE;DP;N;  8;  4;Delta p;bar
FEL;WAE;WAE;NETZNR;N;  4;  0;Teilnetz;
FEL;WAE;WAE;ZETA;N; 14;  3;Verlustfaktor;
FEL;WAE;WAE;KONDENSAT;N; 10;  4;Kondensat;t/h
FEL;WAE;WAE;STRASSE;C; 18;  0;Strassenname;
FEL;WAE;WAE;MATERIAL;C;  5;  0;Material;
FEL;WAE;WAE;WAERMEMENG;N; 13;  3;Wärmeleistung Soll;kW
FEL;WAE;WAE;WAERMECALC;N; 13;  3;Wärmeleistung Ber.;kW
FEL;WAE;WAE;WAERMEDIFF;N; 13;  3;Leistungsabfall;kW
FEL;WAE;WAE;WAERMEDIRE;N;  6;  1;Leistungsabfall relativ;%
FEL;WAE;WAE;STRANUM;C; 15;  0;Strassennummer;
FEL;WAE;WAE;BAUJAHR;N;  4;  0;Baujahr;
FEL;WAE;WAE;ROHRTYP;C; 12;  0;Rohrtyp;
FEL;WAE;WAE;STRANGNR;C;  6;  0;StrangNo;
FEL;WAE;WAE;DN;C; 10;  0;Nenndurchm.;
FEL;WAE;WAE;LASTMODI;N; 19;  0;Letzte Änderung;
FEL;WAE;WAE;TU;N;  6;  1;Temp.Soll Rücklauf;C
FEL;WAE;WAE;TUCALC;N;  6;  1;Temperatur Rücklauf Ber.;C
FEL;WAE;WAE;XRA;N; 14;  5;XRA;
FEL;WAE;WAE;YHA;N; 14;  5;YHA;
FEL;WAE;WAE;XRB;N; 14;  5;XRB;
FEL;WAE;WAE;YHB;N; 14;  5;YHB;
FEL;WAE;WAE;USERNAME;C; 16;  0;Letzter Benutzer;
FEL;WAE;WAE;CONDIVERS;C;  1;  0;Kond.abl.;[J/N]
FEL;WAE;WAE;ISKW;C;  1;  0;Einheit kW;[J/N]
FEL;WAE;WAE;SWMMPRINT;C;  1;  0;Ergebnisdiagramm;[+]
FEL;WAE;WAE;LAYER;C;  5;  0;Layer;
FEL;WAE;WAE;QMAX;N; 14;  4;Max. Durchfluss;t/h
FEL;WAE;WAE;KVS;N; 11;  2;Durchflussvermögen;m3/h
FEL;WAE;WAE;FLOWINSTBL;C;  1;  0;Menge Instabil;[J/N]
FEL;WAE;WAE;ISACTIVE;N;  1;  0;Aktiv f.Berechnung;
FEL;WAE;WAE;!RECCOUNT;N;  8;  0;Anzahl Sätze*;
FEL;WAE;WAE;!DELETED;C;  1;  0;Gelöscht*;*
FEL;WAE;WAE;!RECNO;N;  8;  0;Satz No*;

REM Feldbeschreibungen HA Zähler
FEL;ZAE;ZAE;XRECHTS;N; 14;  5;Koordinate x;m
FEL;ZAE;ZAE;YHOCH;N; 14;  5;Koordinate y;m
FEL;ZAE;ZAE;NAME;C; 24;  0;Kundenname;
FEL;ZAE;ZAE;VERBRAUCH;N; 16;  2;Verbrauch/Jahr;
FEL;ZAE;ZAE;PROFIL;C;  8;  0;Profil;
FEL;ZAE;ZAE;ZUFLUSS;N; 14;  4;Zufluss (nach Profil);
FEL;ZAE;ZAE;GEOH;N;  7;  2;Höhe;mNN
FEL;ZAE;ZAE;PRECH;N;  8;  4;Ber.Druck;bar
FEL;ZAE;ZAE;KONDENSAT;N;  9;  3;Kondensat;t/h
FEL;ZAE;ZAE;LASTMODI;N; 19;  0;Letzte Änderung;
FEL;ZAE;ZAE;KNONUM;N;  7;  0;Knoten-Nr.;
FEL;ZAE;ZAE;KNAM;C; 10;  0;Knotenname;
FEL;ZAE;ZAE;DATE1;C; 10;  0;Jahresmenge Von;TT.MM.JJJJ
FEL;ZAE;ZAE;DATE2;C; 10;  0;Jahresmenge Bis;TT.MM.JJJJ
FEL;ZAE;ZAE;STRANUM;C; 60;  0;Strassennummer;
FEL;ZAE;ZAE;HAUSNUM;C;  8;  0;Hausnummer;
FEL;ZAE;ZAE;HAUSNOZUS;C;  3;  0;Hausnr. Zusatz;
FEL;ZAE;ZAE;HAUSINDEX;N;  6;  0;Haus SatzNo;
FEL;ZAE;ZAE;HAUSID;C; 24;  0;Haus-ID;
FEL;ZAE;ZAE;HAUSIDUSED;C; 24;  0;Haus-ID verwendet;
FEL;ZAE;ZAE;ABSTAND;N; 14;  5;Abstand;
FEL;ZAE;ZAE;ORT;C; 32;  0;Ort;
FEL;ZAE;ZAE;ZAEHLERNO;C; 24;  0;Zähler Nr.;
FEL;ZAE;ZAE;STRASSE;C; 21;  0;Strassenname;
FEL;ZAE;ZAE;KUNDENNO;C; 12;  0;Kundennummer;
FEL;ZAE;ZAE;MAXLAST;N; 12;  4;Max.Abnahme;
FEL;ZAE;ZAE;GEMEINDE;C; 24;  0;Gemeinde;
FEL;ZAE;ZAE;TAU;N;  5;  2;Temp.abhängigkeit;%/C
FEL;ZAE;ZAE;GRUNDLAST;C;  1;  0;Temp ua.Grundlast;[J/N]
FEL;ZAE;ZAE;RUNHOURS;N;  5;  0;Benutzungstunden;h/Jahr
FEL;ZAE;ZAE;NORMFLUSS;N; 13;  4;Verbrauch Norm;
FEL;ZAE;ZAE;ISKW;C;  1;  0;Einheit kW;[J/N]
FEL;ZAE;ZAE;TU;N;  6;  1;Temp.Soll Rücklauf;C
FEL;ZAE;ZAE;GLVAL;N; 13;  4;Grundlast;
FEL;ZAE;ZAE;PZONE;C;  4;  0;Druckklasse;
FEL;ZAE;ZAE;DATASRC;C;  3;  0;Datenquelle;[N/Y/H]
FEL;ZAE;ZAE;CLIENTID;C; 24;  0;Verbindung 1;
FEL;ZAE;ZAE;CLIENTTYP;N;  3;  0;Verbdg.1 Klasse;
FEL;ZAE;ZAE;PIPENO;N;  6;  0;Leitungs-Nr.;
FEL;ZAE;ZAE;CLIENT2ID;C; 24;  0;Verbindung 2;
FEL;ZAE;ZAE;CLIENT2TYP;N;  3;  0;Verbdg.2 Klasse;
FEL;ZAE;ZAE;HCONNO;N;  6;  0;HA-Verbindung Nr.;
FEL;ZAE;ZAE;USERNAME;C; 12;  0;Letzter Benutzer;
FEL;ZAE;ZAE;LAYER;C;  5;  0;Layer;
FEL;ZAE;ZAE;WINDKLASSE;N;  2;  0;Profilausprägung;
FEL;ZAE;ZAE;BUNDESLAND;C;  2;  0;Bundesland;
FEL;ZAE;ZAE;STROTEIL;C; 32;  0;Ortsteil;
FEL;ZAE;ZAE;AREACODE;C;  8;  0;PLZ;
FEL;ZAE;ZAE;GEOQUALITY;C; 24;  0;Geocode Qualität;
FEL;ZAE;ZAE;STANETID;C; 24;  0;STANET-ID;
FEL;ZAE;ZAE;ISACTIVE;N;  1;  0;Aktiv f.Berechnung;
FEL;ZAE;ZAE;!RECCOUNT;N;  8;  0;Anzahl Sätze*;
FEL;ZAE;ZAE;!DELETED;C;  1;  0;Gelöscht*;*
FEL;ZAE;ZAE;!RECNO;N;  8;  0;Satz No*;

REM Feldbeschreibungen Einspeisewerke
FEL;HEA;HEA;ANFNAM;C; 10;  0;Anfang;
FEL;HEA;HEA;ENDNAM;C; 10;  0;Ende;
FEL;HEA;HEA;ANFNR;N;  7;  0;Anf.Nr.;
FEL;HEA;HEA;ENDNR;N;  7;  0;End.Nr.;
FEL;HEA;HEA;PARALLEL;N;  1;  0;Parallel;
FEL;HEA;HEA;STANETID;C; 24;  0;STANET-ID;
FEL;HEA;HEA;WDZAHL;N;  7;  2;WD-Zahl;W/K*m2
FEL;HEA;HEA;RORL;N;  8;  1;Länge;m
FEL;HEA;HEA;DM;N;  6;  1;Innendurchm.;mm
FEL;HEA;HEA;NAME;C; 16;  0;Name;
FEL;HEA;HEA;FLUSS;N; 12;  3;Durchfluss;t/h
FEL;HEA;HEA;DP;N;  8;  4;Delta p;bar
FEL;HEA;HEA;NETZNR;N;  4;  0;Teilnetz;
FEL;HEA;HEA;STRASSE;C; 18;  0;Strassenname;
FEL;HEA;HEA;WAERMEMENG;N; 11;  3;Wärmeleistung Soll;kW
FEL;HEA;HEA;WAERMECALC;N; 11;  3;Wärmeleistung Ber.;kW
FEL;HEA;HEA;WMINSTALL;N; 11;  3;Installierte Leistung;kW
FEL;HEA;HEA;STRANUM;C; 15;  0;Strassennummer;
FEL;HEA;HEA;BAUJAHR;N;  4;  0;Baujahr;
FEL;HEA;HEA;STRANGNR;C;  6;  0;StrangNo;
FEL;HEA;HEA;LASTMODI;N; 19;  0;Letzte Änderung;
FEL;HEA;HEA;PMAINTEN;C;  1;  0;Druckhaltung;[J/N]
FEL;HEA;HEA;PSETSUPPLY;N;  8;  4;Solldruck Vorl.;bar
FEL;HEA;HEA;PSETRETURN;N;  8;  4;Solldruck Rückl.;bar
FEL;HEA;HEA;PSETMIDDLE;N;  8;  4;Solldruck Mittel;bar
FEL;HEA;HEA;SUPPLYPORT;N;  5;  2;Anteil Vorlauf;%
FEL;HEA;HEA;TEMPSUPPLY;N;  6;  1;Solltemp. Vorl.;C
FEL;HEA;HEA;HUMIDITY;N;  8;  4;Feuchte;%
FEL;HEA;HEA;DPMIN;N;  8;  4;Diffdruck Soll;
FEL;HEA;HEA;UNKNOWHEAT;C;  1;  0;Wärmeleist.unbek;[J/N]
FEL;HEA;HEA;XRA;N; 14;  5;XRA;
FEL;HEA;HEA;YHA;N; 14;  5;YHA;
FEL;HEA;HEA;XRB;N; 14;  5;XRB;
FEL;HEA;HEA;YHB;N; 14;  5;YHB;
FEL;HEA;HEA;USERNAME;C; 16;  0;Letzter Benutzer;
FEL;HEA;HEA;CLIENTID;C; 24;  0;Diffdruckgeber;
FEL;HEA;HEA;CLIENTTYP;N;  3;  0;Verbdg.1 Klasse;
FEL;HEA;HEA;CLIENTNO;N;  7;  0;Verbdg.1 Satznr.;
FEL;HEA;HEA;PMAINDIFF;C;  1;  0;Diff.Druckhaltng;[J/N]
FEL;HEA;HEA;SETFLOW;C;  1;  0;Soll Massenstrom;[J/N]
FEL;HEA;HEA;LANGNAME;C; 50;  0;Langname;
FEL;HEA;HEA;SWMMPRINT;C;  1;  0;Ergebnisdiagramm;[+]
FEL;HEA;HEA;LAYER;C;  5;  0;Layer;
FEL;HEA;HEA;ISACTIVE;N;  1;  0;Aktiv f.Berechnung;
FEL;HEA;HEA;!RECCOUNT;N;  8;  0;Anzahl Sätze*;
FEL;HEA;HEA;!DELETED;C;  1;  0;Gelöscht*;*
FEL;HEA;HEA;!RECNO;N;  8;  0;Satz No*;

REM Knotendaten
REM;Koordinate x;Koordinate y;Knotenname;Zufluss;Fluss-Status;Messdruck;Druck-Status;Temperatur;Höhe;Ber.Druck;Sättigungsdampfdruck;Abs.Druck;Diff.Druck;Qualität 1;Druckhöhe;Symbol-Nr.;Abgänge;Teilnetz;Letzte Änderung;Ort;Sohlhöhe;Letzter Benutzer;Minimale Laufzeit;Maximale Laufzeit;Betriebsdichte;Medium-Zähigkeit;Qualität 2;Qualität 3;Messtemp.;Wärmeleistung;Trennt;Text Abstand x;Text Abstand y;Ergebnisdiagramm;Normdichte;Mittlere Laufzeit;Anzahl Abnehmer;Sim. Status;Verbindungsfehler;Kondensat;Vorlauf;Knoten Gegenüber;Drucklimit unten;Drucklimit oben;Temp.limit unten;Temp.limit oben;In Längsschnitt nicht ausblenden;Text in Längsschnitt ausgeben;Injektion;Injekt.Messw.;Aktiv f.Berechnung;Anzahl Sätze*;Gelöscht*;Satz No*
REM;m;m;;t/h;?;bar;!;C;mNN;bar;bar abs.;bar;bar;;m;;;;;;mNN;;h;h;kg/m3;E-6kg/ms;;;C;kW;[J/N];;;[+];kg/m3;h;;;[J/N];t/h;[J/N];;bar;bar;C;C;[J/N];[J/N];;;;;*;
REM FLDNAM KNO;XRECHTS;YHOCH;KNAM;ZUFLUSS;FSTATUS;PMESS;DSTATUS;TEMP;GEOH;PRECH;PSTEAM;PABS;DP;HO;HP;SYMBOL;ABGAENGE;NETZNR;LASTMODI;LOCATION;INVERT;USERNAME;TMIN;TMAX;RHO;ETA;QUALI2;QUALI3;TMESS;WAERMEMENG;DISCONNECT;FLAGOFFX;FLAGOFFY;SWMMPRINT;RHON;TMED;ABNCOUNT;CALCBAD;LINKERR;KONDENSAT;SUPPLY;OTHERNODE;PLIMITLOW;PLIMITHIGH;TLIMITLOW;TLIMITHIGH;NOHIDECHRT;CHRTSHOWTX;INJECTION;INJECTMES;ISACTIVE;!RECCOUNT;!DELETED;!RECNO
KNO; 5487562.16516; 5639406.73506;K1024;     0.000;;  0.0000;;  88.8;   0.00;  3.7328;  0.6703;  4.7458;  0.0000;  0.0000;    39.404;  0;  1;   1;     20240111074428;;   0.00;ab16kidu;       0.00;       0.00;  965.98;  321.02;      0.0000;      0.0000;   0.0;      0.000;;     0;     0;;  1000.0000;       0.00; 0;0;;    0.0000;J;   29;  0.0000;  0.0000;   0.00;   0.00;;;  0.0000;  0.0000;1;      43;;      14;
KNO; 5487556.18059; 5639429.34144;K1025;     0.000;;  0.0000;;  89.0;   0.00;  3.7406;  0.6755;  4.7536;  0.0000;  0.0000;    39.493;  0;  2;   1;     20240111074432;;   0.00;ab16kidu;       0.00;       0.00;  965.84;  320.29;      0.0000;      0.0000;   0.0;      0.000;;     0;     0;;  1000.0000;       0.00; 0;0;;    0.0000;J;   35;  0.0000;  0.0000;   0.00;   0.00;;;  0.0000;  0.0000;1;      43;;      15;
KNO; 5487659.76799; 5639454.61328;K1026;     0.000;;  0.0000;;  90.0;   0.00;  3.7765;  0.6997;  4.7895;  0.0000;  0.0000;    39.897;  0;  4;   1;     20240111074435;;   0.00;ab16kidu;       0.00;       0.00;  965.22;  316.99;      0.0000;      0.0000;   0.0;      0.000;;     0;     0;;  1000.0000;       0.00; 0;0;;    0.0000;J;   36;  0.0000;  0.0000;   0.00;   0.00;;;  0.0000;  0.0000;1;      43;;      16;
KNO; 5487711.13443; 5639469.13365;K1027;     0.000;;  0.0000;;  89.8;   0.00;  3.7512;  0.6955;  4.7642;  0.0000;  0.0000;    39.626;  0;  3;   1;     20240111074449;;   0.00;ab16kidu;       0.00;       0.00;  965.33;  317.56;      0.0000;      0.0000;   0.0;      0.000;;     0;     0;;  1000.0000;       0.00; 0;0;;    0.0000;J;   37;  0.0000;  0.0000;   0.00;   0.00;;;  0.0000;  0.0000;1;      43;;      17;
KNO; 5487747.39024; 5639478.25157;K1028;     0.000;;  0.0000;;  89.6;   0.00;  3.7248;  0.6897;  4.7378;  0.0000;  0.0000;    39.341;  0;  3;   1;     20240111074452;;   0.00;ab16kidu;       0.00;       0.00;  965.47;  318.33;      0.0000;      0.0000;   0.0;      0.000;;     0;     0;;  1000.0000;       0.00; 0;0;;    0.0000;J;   38;  0.0000;  0.0000;   0.00;   0.00;;;  0.0000;  0.0000;1;      43;;      18;
KNO; 5487795.02571; 5639507.57547;K1029;     0.000;;  0.0000;;  89.1;   0.00;  3.7108;  0.6773;  4.7238;  0.0000;  0.0000;    39.180;  0;  2;   1;     20240111074453;;   0.00;ab16kidu;       0.00;       0.00;  965.79;  320.04;      0.0000;      0.0000;   0.0;      0.000;;     0;     0;;  1000.0000;       0.00; 0;0;;    0.0000;J;   39;  0.0000;  0.0000;   0.00;   0.00;;;  0.0000;  0.0000;1;      43;;      19;
KNO; 5487666.62270; 5639434.93353;K1030;     0.000;;  0.0000;;  89.8;   0.00;  3.7706;  0.6944;  4.7836;  0.0000;  0.0000;    39.829;  0;  1;   1;     20240111074505;;   0.00;ab16kidu;       0.00;       0.00;  965.35;  317.70;      0.0000;      0.0000;   0.0;      0.000;;     0;     0;;  1000.0000;       0.00; 0;0;;    0.0000;J;   30;  0.0000;  0.0000;   0.00;   0.00;;;  0.0000;  0.0000;1;      43;;      20;
KNO; 5487754.24724; 5639459.40867;K1031;     0.000;;  0.0000;;  89.3;   0.00;  3.7151;  0.6825;  4.7281;  0.0000;  0.0000;    39.231;  0;  1;   1;     20240111074506;;   0.00;ab16kidu;       0.00;       0.00;  965.66;  319.33;      0.0000;      0.0000;   0.0;      0.000;;     0;     0;;  1000.0000;       0.00; 0;0;;    0.0000;J;   31;  0.0000;  0.0000;   0.00;   0.00;;;  0.0000;  0.0000;1;      43;;      21;
KNO; 5487812.13215; 5639494.41468;K1032;     0.000;;  0.0000;;  88.9;   0.00;  3.7045;  0.6717;  4.7175;  0.0000;  0.0000;    39.107;  0;  1;   1;     20240111074507;;   0.00;ab16kidu;       0.00;       0.00;  965.94;  320.81;      0.0000;      0.0000;   0.0;      0.000;;     0;     0;;  1000.0000;       0.00; 0;0;;    0.0000;J;   32;  0.0000;  0.0000;   0.00;   0.00;;;  0.0000;  0.0000;1;      43;;      22;
KNO; 5487671.13818; 5639519.40077;K1033;     0.000;;  0.0000;;  89.3;   0.00;  3.6931;  0.6814;  4.7061;  0.0000;  0.0000;    38.998;  0;  1;   1;     20240111074510;;   0.00;ab16kidu;       0.00;       0.00;  965.68;  319.47;      0.0000;      0.0000;   0.0;      0.000;;     0;     0;;  1000.0000;       0.00; 0;0;;    0.0000;J;   33;  0.0000;  0.0000;   0.00;   0.00;;;  0.0000;  0.0000;1;      43;;      23;
KNO; 5487645.48495; 5639582.14586;K1034;     0.000;;  0.0000;;  88.6;   0.00;  3.6497;  0.6640;  4.6627;  0.0000;  0.0000;    38.521;  0;  2;   1;     20240111074511;;   0.00;ab16kidu;       0.00;       0.00;  966.14;  321.91;      0.0000;      0.0000;   0.0;      0.000;;     0;     0;;  1000.0000;       0.00; 0;0;;    0.0000;J;   42;  0.0000;  0.0000;   0.00;   0.00;;;  0.0000;  0.0000;1;      43;;      24;
KNO; 5487692.57917; 5639592.45701;K1035;     0.000;;  0.0000;;  88.7;   0.00;  3.6586;  0.6673;  4.6716;  0.0000;  0.0000;    38.618;  0;  2;   1;     20240111074547;;   0.00;ab16kidu;       0.00;       0.00;  966.05;  321.44;      0.0000;      0.0000;   0.0;      0.000;;     0;     0;;  1000.0000;       0.00; 0;0;;    0.0000;J;   41;  0.0000;  0.0000;   0.00;   0.00;;;  0.0000;  0.0000;1;      43;;      25;
KNO; 5487704.11390; 5639524.91006;K1036;     0.000;;  0.0000;;  89.5;   0.00;  3.7113;  0.6871;  4.7243;  0.0000;  0.0000;    39.195;  0;  3;   1;     20240111074557;;   0.00;ab16kidu;       0.00;       0.00;  965.54;  318.69;      0.0000;      0.0000;   0.0;      0.000;;     0;     0;;  1000.0000;       0.00; 0;0;;    0.0000;J;   40;  0.0000;  0.0000;   0.00;   0.00;;;  0.0000;  0.0000;1;      43;;      26;
KNO; 5487656.87896; 5639473.33697;K1037;     5.954;?;  1.5000;!;  90.0;   0.00;  3.7820;  0.7008;  4.7950;  2.2820;  0.0000;    39.957;  0;  1;   1;     20240111075246;;   0.00;ab16kidu;       0.00;       0.00;  965.19;  316.85;      0.0000;      0.0000;  90.0;    623.215;;     0;     0;;  1000.0000;       0.00; 0;0;;    0.0000;J;   43;  0.0000;  0.0000;   0.00;   0.00;;;  0.0000;  0.0000;1;      43;;      27;
KNO; 5487642.76409; 5639590.76027;K1038;     0.000;;  0.0000;;  88.5;   0.00;  3.6429;  0.6615;  4.6559;  0.0000;  0.0000;    38.447;  0;  1;   1;     20240111075357;;   0.00;ab16kidu;       0.00;       0.00;  966.20;  322.26;      0.0000;      0.0000;   0.0;      0.000;;     0;     0;;  1000.0000;       0.00; 0;0;;    0.0000;J;   34;  0.0000;  0.0000;   0.00;   0.00;;;  0.0000;  0.0000;1;      43;;      28;
KNO; 5487572.47442; 5639396.68806;RK1024;     0.000;;  0.0000;;  65.0;   0.00;  2.5510;  0.2500;  3.5640;  0.0000;  0.0000;    26.528;  0;  1;   1;     20240111080043;;   0.00;ab16kidu;       0.00;       0.00;  980.55;  434.35;      0.0000;      0.0000;   0.0;      0.000;;     0;     0;;  1000.0000;       0.00; 0;0;;    0.0000;N;   14;  0.0000;  0.0000;   0.00;   0.00;;;  0.0000;  0.0000;1;      43;;      29;
KNO; 5487676.93211; 5639424.88673;RK1030;     0.000;;  0.0000;;  65.0;   0.00;  2.5118;  0.2500;  3.5248;  0.0000;  0.0000;    26.121;  0;  1;   1;     20240111080044;;   0.00;ab16kidu;       0.00;       0.00;  980.55;  434.35;      0.0000;      0.0000;   0.0;      0.000;;     0;     0;;  1000.0000;       0.00; 0;0;;    0.0000;N;   20;  0.0000;  0.0000;   0.00;   0.00;;;  0.0000;  0.0000;1;      43;;      30;
KNO; 5487764.55677; 5639449.36205;RK1031;     0.000;;  0.0000;;  65.0;   0.00;  2.5688;  0.2500;  3.5818;  0.0000;  0.0000;    26.714;  0;  1;   1;     20240111080044;;   0.00;ab16kidu;       0.00;       0.00;  980.55;  434.35;      0.0000;      0.0000;   0.0;      0.000;;     0;     0;;  1000.0000;       0.00; 0;0;;    0.0000;N;   21;  0.0000;  0.0000;   0.00;   0.00;;;  0.0000;  0.0000;1;      43;;      31;
KNO; 5487822.44172; 5639484.36817;RK1032;     0.000;;  0.0000;;  65.0;   0.00;  2.5798;  0.2500;  3.5928;  0.0000;  0.0000;    26.828;  0;  1;   1;     20240111080044;;   0.00;ab16kidu;       0.00;       0.00;  980.55;  434.35;      0.0000;      0.0000;   0.0;      0.000;;     0;     0;;  1000.0000;       0.00; 0;0;;    0.0000;N;   22;  0.0000;  0.0000;   0.00;   0.00;;;  0.0000;  0.0000;1;      43;;      32;
KNO; 5487681.44743; 5639509.35398;RK1033;     0.000;;  0.0000;;  65.0;   0.00;  2.5912;  0.2500;  3.6042;  0.0000;  0.0000;    26.947;  0;  1;   1;     20240111080044;;   0.00;ab16kidu;       0.00;       0.00;  980.55;  434.35;      0.0000;      0.0000;   0.0;      0.000;;     0;     0;;  1000.0000;       0.00; 0;0;;    0.0000;N;   23;  0.0000;  0.0000;   0.00;   0.00;;;  0.0000;  0.0000;1;      43;;      33;
KNO; 5487653.07314; 5639580.71342;RK1038;     0.000;;  0.0000;;  65.0;   0.00;  2.6429;  0.2500;  3.6559;  0.0000;  0.0000;    27.485;  0;  1;   1;     20240111080044;;   0.00;ab16kidu;       0.00;       0.00;  980.55;  434.35;      0.0000;      0.0000;   0.0;      0.000;;     0;     0;;  1000.0000;       0.00; 0;0;;    0.0000;N;   28;  0.0000;  0.0000;   0.00;   0.00;;;  0.0000;  0.0000;1;      43;;      34;
KNO; 5487566.48979; 5639419.29442;RK1025;     0.000;;  0.0000;;  64.9;   0.00;  2.5428;  0.2484;  3.5558;  0.0000;  0.0000;    26.442;  0;  2;   1;     20240111080044;;   0.00;ab16kidu;       0.00;       0.00;  980.63;  435.23;      0.0000;      0.0000;   0.0;      0.000;;     0;     0;;  1000.0000;       0.00; 0;0;;    0.0000;N;   15;  0.0000;  0.0000;   0.00;   0.00;;;  0.0000;  0.0000;1;      43;;      35;
KNO; 5487670.07734; 5639444.56647;RK1026;     0.000;;  0.0000;;  64.4;   0.00;  2.5057;  0.2434;  3.5187;  0.0000;  0.0000;    26.049;  0;  4;   1;     20240111080044;;   0.00;ab16kidu;       0.00;       0.00;  980.87;  438.07;      0.0000;      0.0000;   0.0;      0.000;;     0;     0;;  1000.0000;       0.00; 0;0;;    0.0000;N;   16;  0.0000;  0.0000;   0.00;   0.00;;;  0.0000;  0.0000;1;      43;;      36;
KNO; 5487721.44386; 5639459.08694;RK1027;     0.000;;  0.0000;;  64.5;   0.00;  2.5316;  0.2439;  3.5446;  0.0000;  0.0000;    26.319;  0;  3;   1;     20240111080044;;   0.00;ab16kidu;       0.00;       0.00;  980.85;  437.77;      0.0000;      0.0000;   0.0;      0.000;;     0;     0;;  1000.0000;       0.00; 0;0;;    0.0000;N;   17;  0.0000;  0.0000;   0.00;   0.00;;;  0.0000;  0.0000;1;      43;;      37;
KNO; 5487757.69971; 5639468.20494;RK1028;     0.000;;  0.0000;;  64.6;   0.00;  2.5587;  0.2458;  3.5717;  0.0000;  0.0000;    26.603;  0;  3;   1;     20240111080044;;   0.00;ab16kidu;       0.00;       0.00;  980.75;  436.66;      0.0000;      0.0000;   0.0;      0.000;;     0;     0;;  1000.0000;       0.00; 0;0;;    0.0000;N;   18;  0.0000;  0.0000;   0.00;   0.00;;;  0.0000;  0.0000;1;      43;;      38;
KNO; 5487805.33522; 5639497.52893;RK1029;     0.000;;  0.0000;;  64.8;   0.00;  2.5732;  0.2483;  3.5862;  0.0000;  0.0000;    26.758;  0;  2;   1;     20240111080045;;   0.00;ab16kidu;       0.00;       0.00;  980.63;  435.29;      0.0000;      0.0000;   0.0;      0.000;;     0;     0;;  1000.0000;       0.00; 0;0;;    0.0000;N;   19;  0.0000;  0.0000;   0.00;   0.00;;;  0.0000;  0.0000;1;      43;;      39;
KNO; 5487714.42320; 5639514.86333;RK1036;     0.000;;  0.0000;;  64.7;   0.00;  2.5725;  0.2461;  3.5855;  0.0000;  0.0000;    26.748;  0;  3;   1;     20240111080045;;   0.00;ab16kidu;       0.00;       0.00;  980.74;  436.51;      0.0000;      0.0000;   0.0;      0.000;;     0;     0;;  1000.0000;       0.00; 0;0;;    0.0000;N;   26;  0.0000;  0.0000;   0.00;   0.00;;;  0.0000;  0.0000;1;      43;;      40;
KNO; 5487702.88831; 5639582.41026;RK1035;     0.000;;  0.0000;;  64.8;   0.00;  2.6268;  0.2482;  3.6398;  0.0000;  0.0000;    27.315;  0;  2;   1;     20240111080045;;   0.00;ab16kidu;       0.00;       0.00;  980.64;  435.34;      0.0000;      0.0000;   0.0;      0.000;;     0;     0;;  1000.0000;       0.00; 0;0;;    0.0000;N;   25;  0.0000;  0.0000;   0.00;   0.00;;;  0.0000;  0.0000;1;      43;;      41;
